Record ID,Source Row ID,Record Kind,Department,Role,Production Type,Budget Band,Rate Type,Experience Level,Rate Value,Rate Text,Currency,Rate Unit,Holiday Pay Treatment,Other Component,Source PDF,Source Page,Source Table / Section,Source Notes,Extraction Status
RR002594,SR01242,Rate component,Construction Apprentice/Trainee - Plasterers,4th year Improver,Film,MMP (£30m+),Gross weekly,,1195.0,,GBP,week,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002595,SR01243,Rate component,Construction Apprentice/Trainee - Plasterers,4th year Improver,Film,MMP (£30m+),Net daily,,213.26,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002596,SR01244,Rate component,Construction Apprentice/Trainee - Plasterers,4th year Improver,Film,MMP (£30m+),Holiday pay daily,,25.74,,GBP,day,Separate component,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002597,SR01245,Rate component,Construction Apprentice/Trainee - Plasterers,4th year Improver,Film,MMP (£30m+),Gross daily,,239.0,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002598,SR01246,Base / package rate,Construction Apprentice/Trainee - Plasterers,4th year Improver,Film,MMP (£30m+),Saturday worked T1/3 (7.5h),,284.35,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002599,SR01247,Base / package rate,Construction Apprentice/Trainee - Plasterers,4th year Improver,Film,MMP (£30m+),7th day T1/2 (7.5h),,319.89,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002600,SR01248,Rate component,Construction Apprentice/Trainee - Plasterers,4th year Improver,Film,MMP (£30m+),Unsocial hours for 7th day (7.5h at £20/hour),,150.0,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002601,SR01249,Rate component,Construction Apprentice/Trainee - Plasterers,4th year Improver,Film,MMP (£30m+),Total 7th day incl unsocial,,469.89,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002602,SR01250,Rate component,Construction Apprentice/Trainee - Plasterers,4th year Improver,Film,MMP (£30m+),Overtime 1.5T net hourly,,42.65,,GBP,hour,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002603,SR01251,Base / package rate,Construction Apprentice/Trainee - Plasterers,3rd Year Apprentice,Film,MMP (£30m+),Agreed pay increase,,,3.2%,GBP,percent,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002604,SR01252,Rate component,Construction Apprentice/Trainee - Plasterers,3rd Year Apprentice,Film,MMP (£30m+),Net weekly 2026/27,,780.76,,GBP,week,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002605,SR01253,Rate component,Construction Apprentice/Trainee - Plasterers,3rd Year Apprentice,Film,MMP (£30m+),Holiday pay weekly,,94.24,,GBP,day,Separate component,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002606,SR01254,Rate component,Construction Apprentice/Trainee - Plasterers,3rd Year Apprentice,Film,MMP (£30m+),Gross weekly,,875.0,,GBP,week,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002607,SR01255,Rate component,Construction Apprentice/Trainee - Plasterers,3rd Year Apprentice,Film,MMP (£30m+),Net daily,,156.15,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002608,SR01256,Rate component,Construction Apprentice/Trainee - Plasterers,3rd Year Apprentice,Film,MMP (£30m+),Holiday pay daily,,18.85,,GBP,day,Separate component,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002609,SR01257,Rate component,Construction Apprentice/Trainee - Plasterers,3rd Year Apprentice,Film,MMP (£30m+),Gross daily,,175.0,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002610,SR01258,Base / package rate,Construction Apprentice/Trainee - Plasterers,3rd Year Apprentice,Film,MMP (£30m+),Saturday worked T1/3 (7.5h),,208.2,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002611,SR01259,Base / package rate,Construction Apprentice/Trainee - Plasterers,3rd Year Apprentice,Film,MMP (£30m+),7th day T1/2 (7.5h),,234.23,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002612,SR01260,Rate component,Construction Apprentice/Trainee - Plasterers,3rd Year Apprentice,Film,MMP (£30m+),Unsocial hours for 7th day (7.5h at £20/hour),,150.0,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002613,SR01261,Rate component,Construction Apprentice/Trainee - Plasterers,3rd Year Apprentice,Film,MMP (£30m+),Total 7th day incl unsocial,,384.23,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002614,SR01262,Rate component,Construction Apprentice/Trainee - Plasterers,3rd Year Apprentice,Film,MMP (£30m+),Overtime 1.5T net hourly,,31.23,,GBP,hour,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002615,SR01263,Base / package rate,Construction Apprentice/Trainee - Plasterers,2nd Year Apprentice,Film,MMP (£30m+),Agreed pay increase,,,3.2%,GBP,percent,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002616,SR01264,Rate component,Construction Apprentice/Trainee - Plasterers,2nd Year Apprentice,Film,MMP (£30m+),Net weekly 2026/27,,562.15,,GBP,week,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002617,SR01265,Rate component,Construction Apprentice/Trainee - Plasterers,2nd Year Apprentice,Film,MMP (£30m+),Holiday pay weekly,,67.85,,GBP,day,Separate component,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002618,SR01266,Rate component,Construction Apprentice/Trainee - Plasterers,2nd Year Apprentice,Film,MMP (£30m+),Gross weekly,,630.0,,GBP,week,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002619,SR01267,Rate component,Construction Apprentice/Trainee - Plasterers,2nd Year Apprentice,Film,MMP (£30m+),Net daily,,112.43,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002620,SR01268,Rate component,Construction Apprentice/Trainee - Plasterers,2nd Year Apprentice,Film,MMP (£30m+),Holiday pay daily,,13.57,,GBP,day,Separate component,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002621,SR01269,Rate component,Construction Apprentice/Trainee - Plasterers,2nd Year Apprentice,Film,MMP (£30m+),Gross daily,,126.0,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002622,SR01270,Base / package rate,Construction Apprentice/Trainee - Plasterers,2nd Year Apprentice,Film,MMP (£30m+),Saturday worked T1/3 (7.5h),,149.91,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002623,SR01271,Base / package rate,Construction Apprentice/Trainee - Plasterers,2nd Year Apprentice,Film,MMP (£30m+),7th day T1/2 (7.5h),,168.64,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002624,SR01272,Rate component,Construction Apprentice/Trainee - Plasterers,2nd Year Apprentice,Film,MMP (£30m+),Unsocial hours for 7th day (7.5h at £20/hour),,150.0,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002625,SR01273,Rate component,Construction Apprentice/Trainee - Plasterers,2nd Year Apprentice,Film,MMP (£30m+),Total 7th day incl unsocial,,318.64,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002626,SR01274,Rate component,Construction Apprentice/Trainee - Plasterers,2nd Year Apprentice,Film,MMP (£30m+),Overtime 1.5T net hourly,,22.49,,GBP,hour,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002627,SR01275,Base / package rate,Construction Apprentice/Trainee - Plasterers,1st Year Apprentice (LLW),Film,MMP (£30m+),Agreed pay increase,,,3.2%,GBP,percent,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002628,SR01276,Rate component,Construction Apprentice/Trainee - Plasterers,1st Year Apprentice (LLW),Film,MMP (£30m+),Net weekly 2026/27,,495.23,,GBP,week,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002629,SR01277,Rate component,Construction Apprentice/Trainee - Plasterers,1st Year Apprentice (LLW),Film,MMP (£30m+),Holiday pay weekly,,59.77,,GBP,day,Separate component,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002630,SR01278,Rate component,Construction Apprentice/Trainee - Plasterers,1st Year Apprentice (LLW),Film,MMP (£30m+),Gross weekly,,555.0,,GBP,week,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002631,SR01279,Rate component,Construction Apprentice/Trainee - Plasterers,1st Year Apprentice (LLW),Film,MMP (£30m+),Net daily,,99.05,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002632,SR01280,Rate component,Construction Apprentice/Trainee - Plasterers,1st Year Apprentice (LLW),Film,MMP (£30m+),Holiday pay daily,,11.95,,GBP,day,Separate component,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002633,SR01281,Rate component,Construction Apprentice/Trainee - Plasterers,1st Year Apprentice (LLW),Film,MMP (£30m+),Gross daily,,111.0,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002634,SR01282,Base / package rate,Construction Apprentice/Trainee - Plasterers,1st Year Apprentice (LLW),Film,MMP (£30m+),Saturday worked T1/3 (7.5h),,132.06,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002635,SR01283,Base / package rate,Construction Apprentice/Trainee - Plasterers,1st Year Apprentice (LLW),Film,MMP (£30m+),7th day T1/2 (7.5h),,148.57,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002636,SR01284,Rate component,Construction Apprentice/Trainee - Plasterers,1st Year Apprentice (LLW),Film,MMP (£30m+),Unsocial hours for 7th day (7.5h at £20/hour),,150.0,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
RR002637,SR01285,Rate component,Construction Apprentice/Trainee - Plasterers,1st Year Apprentice (LLW),Film,MMP (£30m+),Total 7th day incl unsocial,,298.57,,GBP,day,Unspecified,,Pact-Bectu-Construction-Apprentice-Trainee-Rates-2026-2027.pdf,1,Apprentice/Trainee rate card 2026/27,"Effective 1 Apr 2026 to 31 Mar 2027; net, holiday, gross and weekend components remain distinct.",Verified
